id,created_date,modified_date,is_active,kpi_definition,kpi_plan,kpi_starting_perf,kpi_units,created_by_id,kpi_custom_rating_scheme_id_id,kpi_measure_frequency_refitem_id,kpi_role_id,modified_by_id
178,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Performance Engineering - Improve software application performance,80,60,Percentage,1,3,208,18,1
179,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Security Engineering - Increase data security and prevent breakdown incidents,90,70,Percentage,1,3,208,18,1
180,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Process Compliance ,100,90,Percentage,1,3,208,18,1
181,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Ontime Delivery,90,80,Percentage,1,3,208,18,1
182,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Technical Leadership,80,60,Percentage,1,3,208,18,1
183,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Functional Leadership,80,60,Percentage,1,3,208,18,1
184,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Team Collaboration,80,70,Percentage,1,3,208,18,1
185,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Employee Engagement ,80,60,Percentage,1,3,208,18,1
186,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Commercial Viability,70,50,Percentage,1,3,208,18,1
187,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Customer Satisfaction,90,80,Percentage,1,3,208,18,1
188,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Innovation,70,50,Percentage,1,3,208,19,1
189,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Performance Engineering - Improve software application performance,80,60,Percentage,1,3,208,19,1
190,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Security Engineering - Increase data security and prevent breakdown incidents,90,70,Percentage,1,3,208,19,1
191,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Process Compliance ,100,90,Percentage,1,3,208,19,1
192,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Ontime Delivery,90,80,Percentage,1,3,208,19,1
193,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Technical Leadership,80,60,Percentage,1,3,208,19,1
194,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Functional Leadership,80,60,Percentage,1,3,208,19,1
195,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Team Collaboration,80,70,Percentage,1,3,208,19,1
196,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Employee Engagement ,80,60,Percentage,1,3,208,19,1
197,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Commercial Viability,70,50,Percentage,1,3,208,19,1
198,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Customer Satisfaction,90,80,Percentage,1,3,208,19,1
199,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Innovation,70,50,Percentage,1,3,208,20,1
200,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Performance Engineering - Improve software application performance,80,60,Percentage,1,3,208,20,1
201,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Security Engineering - Increase data security and prevent breakdown incidents,90,70,Percentage,1,3,208,20,1
202,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Process Compliance ,100,90,Percentage,1,3,208,20,1
203,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Ontime Delivery,90,80,Percentage,1,3,208,20,1
204,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Technical Leadership,80,60,Percentage,1,3,208,20,1
205,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Functional Leadership,80,60,Percentage,1,3,208,20,1
206,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Team Collaboration,80,70,Percentage,1,3,208,20,1
207,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Employee Engagement ,80,60,Percentage,1,3,208,20,1
208,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Commercial Viability,70,50,Percentage,1,3,208,20,1
209,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Customer Satisfaction,90,80,Percentage,1,3,208,20,1
210,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Innovation,70,50,Percentage,1,3,208,21,1
211,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Performance Engineering - Improve software application performance,80,60,Percentage,1,3,208,21,1
212,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Security Engineering - Increase data security and prevent breakdown incidents,90,70,Percentage,1,3,208,21,1
213,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Process Compliance ,100,90,Percentage,1,3,208,21,1
214,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Ontime Delivery,90,80,Percentage,1,3,208,21,1
215,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Technical Leadership,80,60,Percentage,1,3,208,21,1
216,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Functional Leadership,80,60,Percentage,1,3,208,21,1
217,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Team Collaboration,80,70,Percentage,1,3,208,21,1
218,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Employee Engagement ,80,60,Percentage,1,3,208,21,1
219,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Commercial Viability,70,50,Percentage,1,3,208,21,1
220,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Customer Satisfaction,90,80,Percentage,1,3,208,21,1
221,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Innovation,70,50,Percentage,1,3,208,22,1
222,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Performance Engineering - Improve software application performance,80,60,Percentage,1,3,208,22,1
223,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Security Engineering - Increase data security and prevent breakdown incidents,90,70,Percentage,1,3,208,22,1
224,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Process Compliance ,100,90,Percentage,1,3,208,22,1
225,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Ontime Delivery,90,80,Percentage,1,3,208,22,1
226,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Technical Leadership,80,60,Percentage,1,3,208,22,1
227,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Functional Leadership,80,60,Percentage,1,3,208,22,1
228,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Team Collaboration,80,70,Percentage,1,3,208,22,1
229,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Employee Engagement ,80,60,Percentage,1,3,208,22,1
230,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Commercial Viability,70,50,Percentage,1,3,208,22,1
231,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Customer Satisfaction,90,80,Percentage,1,3,208,22,1
232,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Innovation,70,50,Percentage,1,3,208,23,1
233,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Performance Engineering - Improve software application performance,80,60,Percentage,1,3,208,23,1
234,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Security Engineering - Increase data security and prevent breakdown incidents,90,70,Percentage,1,3,208,23,1
235,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Process Compliance ,100,90,Percentage,1,3,208,23,1
236,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Ontime Delivery,90,80,Percentage,1,3,208,23,1
237,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Technical Leadership,80,60,Percentage,1,3,208,23,1
238,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Functional Leadership,80,60,Percentage,1,3,208,23,1
239,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Team Collaboration,80,70,Percentage,1,3,208,23,1
240,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Employee Engagement ,80,60,Percentage,1,3,208,23,1
241,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Commercial Viability,70,50,Percentage,1,3,208,23,1
242,2018-10-25 11:54:40.680715+05:30,2018-10-25 11:54:40.680764+05:30,t,Customer Satisfaction,90,80,Percentage,1,3,208,23,1
