id,created_date,modified_date,is_active,created_by_id,from_refitems_category_id,modified_by_id,to_refitems_category_id
212,2018-10-17 17:55:04.690168+05:30,2018-10-17 17:55:04.690203+05:30,t,1,866,1,890
213,2018-10-17 17:55:04.719777+05:30,2018-10-17 17:55:04.719867+05:30,t,1,866,1,901
214,2018-10-17 17:55:04.735311+05:30,2018-10-17 17:55:04.735384+05:30,t,1,866,1,905
215,2018-10-17 17:55:22.792493+05:30,2018-10-17 17:55:22.792546+05:30,t,1,867,1,910
216,2018-10-17 17:55:50.242219+05:30,2018-10-17 17:55:50.242254+05:30,t,1,868,1,892
217,2018-10-17 17:55:50.300828+05:30,2018-10-17 17:55:50.300878+05:30,t,1,868,1,895
218,2018-10-17 18:03:11.446174+05:30,2018-10-17 18:03:11.446224+05:30,t,1,418,1,435
219,2018-10-17 18:03:45.043803+05:30,2018-10-17 18:03:45.043843+05:30,t,1,869,1,436
220,2018-10-17 18:04:06.009521+05:30,2018-10-17 18:04:06.009558+05:30,t,1,870,1,436
221,2018-10-17 18:04:06.067096+05:30,2018-10-17 18:04:06.067147+05:30,t,1,870,1,433
222,2018-10-17 18:04:28.616136+05:30,2018-10-17 18:04:28.616195+05:30,t,1,871,1,893
223,2018-10-17 18:04:28.659077+05:30,2018-10-17 18:04:28.659144+05:30,t,1,871,1,897
224,2018-10-17 18:04:44.988787+05:30,2018-10-17 18:04:44.988826+05:30,t,1,872,1,901
225,2018-10-17 18:05:08.096727+05:30,2018-10-17 18:05:08.096768+05:30,t,1,416,1,436
226,2018-10-17 18:06:20.435638+05:30,2018-10-17 18:06:20.435693+05:30,t,1,419,1,481
227,2018-10-17 18:06:20.474902+05:30,2018-10-17 18:06:20.474978+05:30,t,1,419,1,435
228,2018-10-17 18:06:20.490897+05:30,2018-10-17 18:06:20.490955+05:30,t,1,419,1,436
229,2018-10-17 18:06:20.516184+05:30,2018-10-17 18:06:20.51626+05:30,t,1,419,1,439
230,2018-10-17 18:06:20.540343+05:30,2018-10-17 18:06:20.540401+05:30,t,1,419,1,900
231,2018-10-17 18:06:20.557139+05:30,2018-10-17 18:06:20.557195+05:30,t,1,419,1,440
232,2018-10-17 18:06:36.151433+05:30,2018-10-17 18:06:36.151497+05:30,t,1,873,1,896
233,2018-10-17 18:07:07.457876+05:30,2018-10-17 18:07:07.457917+05:30,t,1,874,1,894
234,2018-10-17 18:07:07.489125+05:30,2018-10-17 18:07:07.489187+05:30,t,1,874,1,899
235,2018-10-17 18:07:07.514184+05:30,2018-10-17 18:07:07.514244+05:30,t,1,874,1,439
236,2018-10-17 18:07:34.494097+05:30,2018-10-17 18:07:34.494147+05:30,t,1,875,1,436
237,2018-10-17 18:07:34.630176+05:30,2018-10-17 18:07:34.630222+05:30,t,1,875,1,899
238,2018-10-17 18:07:52.925367+05:30,2018-10-17 18:07:52.925405+05:30,t,1,877,1,436
239,2018-10-17 18:08:26.182782+05:30,2018-10-17 18:08:26.182846+05:30,t,1,880,1,432
240,2018-10-17 18:08:26.244542+05:30,2018-10-17 18:08:26.24459+05:30,t,1,880,1,900
241,2018-10-17 18:08:44.637797+05:30,2018-10-17 18:08:44.637849+05:30,t,1,881,1,436
242,2018-10-17 18:08:44.670956+05:30,2018-10-17 18:08:44.671045+05:30,t,1,881,1,899
243,2018-10-17 18:09:02.745337+05:30,2018-10-17 18:09:02.745383+05:30,t,1,882,1,900
244,2018-10-17 18:09:19.604009+05:30,2018-10-17 18:09:19.604066+05:30,t,1,883,1,903
245,2018-10-17 18:09:29.472305+05:30,2018-10-17 18:09:29.472345+05:30,t,1,884,1,432
246,2018-10-17 18:09:48.32875+05:30,2018-10-17 18:09:48.328805+05:30,t,1,885,1,893
247,2018-10-17 18:10:15.508848+05:30,2018-10-17 18:10:15.508908+05:30,t,1,886,1,891
248,2018-10-17 18:10:36.238452+05:30,2018-10-17 18:10:36.238495+05:30,t,1,887,1,896
249,2018-10-17 18:10:36.267641+05:30,2018-10-17 18:10:36.267698+05:30,t,1,887,1,898
250,2018-10-17 18:10:50.238898+05:30,2018-10-17 18:10:50.238953+05:30,t,1,888,1,896
251,2018-10-17 18:11:07.178499+05:30,2018-10-17 18:11:07.178539+05:30,t,1,889,1,436
252,2018-10-17 18:11:07.218701+05:30,2018-10-17 18:11:07.218747+05:30,t,1,889,1,902
253,2018-10-17 18:11:37.094903+05:30,2018-10-17 18:11:37.09494+05:30,t,1,421,1,435
254,2018-10-17 18:11:37.225018+05:30,2018-10-17 18:11:37.225068+05:30,t,1,421,1,433
255,2018-10-17 18:11:37.315715+05:30,2018-10-17 18:11:37.315782+05:30,t,1,421,1,904
256,2018-10-17 18:11:37.374894+05:30,2018-10-17 18:11:37.374943+05:30,t,1,421,1,909
257,2018-10-17 18:28:16.104051+05:30,2018-10-17 18:28:16.104105+05:30,t,1,481,1,968
258,2018-10-17 18:29:06.529662+05:30,2018-10-17 18:29:06.529702+05:30,t,1,890,1,958
259,2018-10-17 18:29:21.359846+05:30,2018-10-17 18:29:21.35989+05:30,t,1,891,1,917
260,2018-10-17 18:30:07.873963+05:30,2018-10-17 18:30:07.87403+05:30,t,1,435,1,919
261,2018-10-17 18:30:07.912158+05:30,2018-10-17 18:30:07.912206+05:30,t,1,435,1,920
262,2018-10-17 18:30:07.953536+05:30,2018-10-17 18:30:07.953596+05:30,t,1,435,1,921
263,2018-10-17 18:30:07.976582+05:30,2018-10-17 18:30:07.976631+05:30,t,1,435,1,940
264,2018-10-17 18:33:03.154392+05:30,2018-10-17 18:33:03.154442+05:30,t,1,436,1,929
265,2018-10-17 18:33:03.186641+05:30,2018-10-17 18:33:03.186692+05:30,t,1,436,1,930
266,2018-10-17 18:33:03.218533+05:30,2018-10-17 18:33:03.218602+05:30,t,1,436,1,1000
267,2018-10-17 18:33:03.250194+05:30,2018-10-17 18:33:03.250266+05:30,t,1,436,1,1002
268,2018-10-17 18:33:03.266039+05:30,2018-10-17 18:33:03.266098+05:30,t,1,436,1,973
269,2018-10-17 18:33:03.281762+05:30,2018-10-17 18:33:03.281837+05:30,t,1,436,1,974
270,2018-10-17 18:33:03.298867+05:30,2018-10-17 18:33:03.298933+05:30,t,1,436,1,975
271,2018-10-17 18:33:03.315276+05:30,2018-10-17 18:33:03.315335+05:30,t,1,436,1,923
272,2018-10-17 18:33:03.331559+05:30,2018-10-17 18:33:03.331625+05:30,t,1,436,1,924
273,2018-10-17 18:33:03.348364+05:30,2018-10-17 18:33:03.348424+05:30,t,1,436,1,925
274,2018-10-17 18:33:25.852329+05:30,2018-10-17 18:33:25.852376+05:30,t,1,892,1,937
275,2018-10-17 18:33:57.889595+05:30,2018-10-17 18:33:57.889635+05:30,t,1,893,1,912
276,2018-10-17 18:33:57.926666+05:30,2018-10-17 18:33:57.926736+05:30,t,1,893,1,956
277,2018-10-17 18:33:57.948619+05:30,2018-10-17 18:33:57.94868+05:30,t,1,893,1,994
278,2018-10-17 18:34:20.788668+05:30,2018-10-17 18:34:20.788709+05:30,t,1,895,1,918
279,2018-10-17 18:34:59.352833+05:30,2018-10-17 18:34:59.352872+05:30,t,1,896,1,914
280,2018-10-17 18:34:59.389759+05:30,2018-10-17 18:34:59.389825+05:30,t,1,896,1,916
281,2018-10-17 18:34:59.404998+05:30,2018-10-17 18:34:59.405046+05:30,t,1,896,1,926
282,2018-10-17 18:34:59.430543+05:30,2018-10-17 18:34:59.430602+05:30,t,1,896,1,976
283,2018-10-17 18:34:59.457282+05:30,2018-10-17 18:34:59.457348+05:30,t,1,896,1,977
284,2018-10-17 18:38:54.723185+05:30,2018-10-17 18:38:54.723246+05:30,t,1,432,1,959
285,2018-10-17 18:38:54.751482+05:30,2018-10-17 18:38:54.751537+05:30,t,1,432,1,961
286,2018-10-17 18:38:54.769016+05:30,2018-10-17 18:38:54.769073+05:30,t,1,432,1,962
287,2018-10-17 18:38:54.784085+05:30,2018-10-17 18:38:54.784137+05:30,t,1,432,1,963
